"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"02/23/2020","AirNow","482011034","2","0.035","ppm","32","Houston East","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.767997","-95.220582"
"02/24/2020","AirNow","482011034","2","0.027","ppm","25","Houston East","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.767997","-95.220582"
"02/25/2020","AirNow","482011034","2","0.042","ppm","39","Houston East","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.767997","-95.220582"
"02/26/2020","AirNow","482011034","2","0.031","ppm","29","Houston East","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.767997","-95.220582"
"02/27/2020","AirNow","482011034","2","0.041","ppm","38","Houston East","18","75.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.767997","-95.220582"
"03/02/2020","AirNow","482011034","2","0.039","ppm","36","Houston East","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.767997","-95.220582"
"03/03/2020","AirNow","482011034","2","0.028","ppm","26","Houston East","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.767997","-95.220582"
"03/04/2020","AirNow","482011034","2","0.03","ppm","28","Houston East","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.767997","-95.220582"
"03/05/2020","AirNow","482011034","2","0.033","ppm","31","Houston East","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.767997","-95.220582"
"03/06/2020","AirNow","482011034","2","0.037","ppm","34","Houston East","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.767997","-95.220582"
"03/07/2020","AirNow","482011034","2","0.037","ppm","34","Houston East","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.767997","-95.220582"
"03/08/2020","AirNow","482011034","2","0.046","ppm","43","Houston East","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.767997","-95.220582"
"03/09/2020","AirNow","482011034","2","0.038","ppm","35","Houston East","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.767997","-95.220582"
"03/10/2020","AirNow","482011034","2","0.034","ppm","31","Houston East","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.767997","-95.220582"
"03/11/2020","AirNow","482011034","2","0.036","ppm","33","Houston East","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.767997","-95.220582"
"03/12/2020","AirNow","482011034","2","0.034","ppm","31","Houston East","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.767997","-95.220582"
"03/13/2020","AirNow","482011034","2","0.03","ppm","28","Houston East","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.767997","-95.220582"
"03/14/2020","AirNow","482011034","2","0.031","ppm","29","Houston East","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.767997","-95.220582"
"03/15/2020","AirNow","482011034","2","0.03","ppm","28","Houston East","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.767997","-95.220582"
"03/16/2020","AirNow","482011034","2","0.027","ppm","25","Houston East","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.767997","-95.220582"
"03/17/2020","AirNow","482011034","2","0.026","ppm","24","Houston East","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.767997","-95.220582"
"03/18/2020","AirNow","482011034","2","0.029","ppm","27","Houston East","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.767997","-95.220582"
"03/19/2020","AirNow","482011034","2","0.03","ppm","28","Houston East","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.767997","-95.220582"
"03/20/2020","AirNow","482011034","2","0.021","ppm","19","Houston East","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.767997","-95.220582"
"03/21/2020","AirNow","482011034","2","0.008","ppm","7","Houston East","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.767997","-95.220582"
"03/22/2020","AirNow","482011034","2","0.021","ppm","19","Houston East","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.767997","-95.220582"
"03/23/2020","AirNow","482011034","2","0.029","ppm","27","Houston East","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.767997","-95.220582"
"03/24/2020","AirNow","482011034","2","0.031","ppm","29","Houston East","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.767997","-95.220582"
"03/25/2020","AirNow","482011034","2","0.043","ppm","40","Houston East","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.767997","-95.220582"
"03/26/2020","AirNow","482011034","2","0.036","ppm","33","Houston East","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.767997","-95.220582"
"03/27/2020","AirNow","482011034","2","0.034","ppm","31","Houston East","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.767997","-95.220582"
"03/28/2020","AirNow","482011034","2","0.028","ppm","26","Houston East","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.767997","-95.220582"
"03/29/2020","AirNow","482011034","2","0.052","ppm","48","Houston East","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.767997","-95.220582"
"03/30/2020","AirNow","482011034","2","0.032","ppm","30","Houston East","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.767997","-95.220582"
"03/31/2020","AirNow","482011034","2","0.035","ppm","32","Houston East","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.767997","-95.220582"
"04/01/2020","AirNow","482011034","2","0.051","ppm","47","Houston East","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.767997","-95.220582"
"04/02/2020","AirNow","482011034","2","0.045","ppm","42","Houston East","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.767997","-95.220582"
"04/03/2020","AirNow","482011034","2","0.043","ppm","40","Houston East","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.767997","-95.220582"
"04/04/2020","AirNow","482011034","2","0.009","ppm","8","Houston East","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.767997","-95.220582"
"04/05/2020","AirNow","482011034","2","0.038","ppm","35","Houston East","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.767997","-95.220582"
"04/06/2020","AirNow","482011034","2","0.027","ppm","25","Houston East","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.767997","-95.220582"
"04/07/2020","AirNow","482011034","2","0.03","ppm","28","Houston East","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.767997","-95.220582"
"04/08/2020","AirNow","482011034","2","0.039","ppm","36","Houston East","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.767997","-95.220582"
"04/09/2020","AirNow","482011034","2","0.04","ppm","37","Houston East","18","75.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.767997","-95.220582"
"01/01/2020","AirNow","482011035","3","0.028","ppm","26","Clinton","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"01/02/2020","AirNow","482011035","3","0.016","ppm","15","Clinton","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"01/03/2020","AirNow","482011035","3","0.018","ppm","17","Clinton","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"01/04/2020","AirNow","482011035","3","0.027","ppm","25","Clinton","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"01/05/2020","AirNow","482011035","3","0.037","ppm","34","Clinton","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"01/06/2020","AirNow","482011035","3","0.028","ppm","26","Clinton","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"01/07/2020","AirNow","482011035","3","0.038","ppm","35","Clinton","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"01/08/2020","AirNow","482011035","3","0.038","ppm","35","Clinton","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"01/09/2020","AirNow","482011035","3","0.032","ppm","30","Clinton","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"01/10/2020","AirNow","482011035","3","0.028","ppm","26","Clinton","19","79.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"01/11/2020","AirNow","482011035","3","0.02","ppm","19","Clinton","22","92.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"01/12/2020","AirNow","482011035","3","0.018","ppm","17","Clinton","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"01/14/2020","AirNow","482011035","3","0.015","ppm","14","Clinton","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"01/15/2020","AirNow","482011035","3","0.017","ppm","16","Clinton","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"01/16/2020","AirNow","482011035","3","0.016","ppm","15","Clinton","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"01/17/2020","AirNow","482011035","3","0.026","ppm","24","Clinton","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"01/18/2020","AirNow","482011035","3","0.025","ppm","23","Clinton","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"01/19/2020","AirNow","482011035","3","0.038","ppm","35","Clinton","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"01/20/2020","AirNow","482011035","3","0.038","ppm","35","Clinton","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"01/21/2020","AirNow","482011035","3","0.033","ppm","31","Clinton","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"01/22/2020","AirNow","482011035","3","0.029","ppm","27","Clinton","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"01/23/2020","AirNow","482011035","3","0.017","ppm","16","Clinton","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"01/24/2020","AirNow","482011035","3","0.029","ppm","27","Clinton","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"01/25/2020","AirNow","482011035","3","0.034","ppm","31","Clinton","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"01/26/2020","AirNow","482011035","3","0.038","ppm","35","Clinton","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"01/27/2020","AirNow","482011035","3","0.035","ppm","32","Clinton","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"01/28/2020","AirNow","482011035","3","0.029","ppm","27","Clinton","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"01/29/2020","AirNow","482011035","3","0.018","ppm","17","Clinton","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"01/30/2020","AirNow","482011035","3","0.013","ppm","12","Clinton","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"01/31/2020","AirNow","482011035","3","0.019","ppm","18","Clinton","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"02/01/2020","AirNow","482011035","3","0.033","ppm","31","Clinton","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"02/02/2020","AirNow","482011035","3","0.041","ppm","38","Clinton","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"02/03/2020","AirNow","482011035","3","0.035","ppm","32","Clinton","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"02/04/2020","AirNow","482011035","3","0.031","ppm","29","Clinton","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"02/05/2020","AirNow","482011035","3","0.012","ppm","11","Clinton","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"02/06/2020","AirNow","482011035","3","0.029","ppm","27","Clinton","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"02/07/2020","AirNow","482011035","3","0.029","ppm","27","Clinton","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"02/08/2020","AirNow","482011035","3","0.043","ppm","40","Clinton","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"02/09/2020","AirNow","482011035","3","0.033","ppm","31","Clinton","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"02/10/2020","AirNow","482011035","3","0.016","ppm","15","Clinton","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"02/11/2020","AirNow","482011035","3","0.005","ppm","5","Clinton","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"02/12/2020","AirNow","482011035","3","0.003","ppm","3","Clinton","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"02/13/2020","AirNow","482011035","3","0.029","ppm","27","Clinton","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"02/14/2020","AirNow","482011035","3","0.031","ppm","29","Clinton","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"02/15/2020","AirNow","482011035","3","0.032","ppm","30","Clinton","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"02/16/2020","AirNow","482011035","3","0.035","ppm","32","Clinton","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"02/17/2020","AirNow","482011035","3","0.019","ppm","18","Clinton","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"02/25/2020","AirNow","482011035","3","0.041","ppm","38","Clinton","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"02/26/2020","AirNow","482011035","3","0.032","ppm","30","Clinton","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"02/27/2020","AirNow","482011035","3","0.037","ppm","34","Clinton","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"03/02/2020","AirNow","482011035","3","0.035","ppm","32","Clinton","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"03/03/2020","AirNow","482011035","3","0.02","ppm","19","Clinton","18","75.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"03/04/2020","AirNow","482011035","3","0.031","ppm","29","Clinton","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"03/09/2020","AirNow","482011035","3","0.032","ppm","30","Clinton","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"03/10/2020","AirNow","482011035","3","0.03","ppm","28","Clinton","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"03/11/2020","AirNow","482011035","3","0.03","ppm","28","Clinton","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"03/12/2020","AirNow","482011035","3","0.027","ppm","25","Clinton","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"03/13/2020","AirNow","482011035","3","0.025","ppm","23","Clinton","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"03/14/2020","AirNow","482011035","3","0.029","ppm","27","Clinton","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"03/15/2020","AirNow","482011035","3","0.03","ppm","28","Clinton","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"03/16/2020","AirNow","482011035","3","0.026","ppm","24","Clinton","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"03/17/2020","AirNow","482011035","3","0.024","ppm","22","Clinton","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"03/18/2020","AirNow","482011035","3","0.024","ppm","22","Clinton","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"03/19/2020","AirNow","482011035","3","0.027","ppm","25","Clinton","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"03/20/2020","AirNow","482011035","3","0.026","ppm","24","Clinton","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"03/21/2020","AirNow","482011035","3","0.008","ppm","7","Clinton","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"03/22/2020","AirNow","482011035","3","0.019","ppm","18","Clinton","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"03/23/2020","AirNow","482011035","3","0.025","ppm","23","Clinton","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"03/24/2020","AirNow","482011035","3","0.023","ppm","21","Clinton","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"03/25/2020","AirNow","482011035","3","0.038","ppm","35","Clinton","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"03/26/2020","AirNow","482011035","3","0.033","ppm","31","Clinton","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"03/27/2020","AirNow","482011035","3","0.031","ppm","29","Clinton","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"03/28/2020","AirNow","482011035","3","0.03","ppm","28","Clinton","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"03/29/2020","AirNow","482011035","3","0.053","ppm","49","Clinton","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"03/30/2020","AirNow","482011035","3","0.031","ppm","29","Clinton","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"03/31/2020","AirNow","482011035","3","0.041","ppm","38","Clinton","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"04/01/2020","AirNow","482011035","3","0.051","ppm","47","Clinton","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"04/02/2020","AirNow","482011035","3","0.044","ppm","41","Clinton","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"04/03/2020","AirNow","482011035","3","0.043","ppm","40","Clinton","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"04/04/2020","AirNow","482011035","3","0.01","ppm","9","Clinton","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"04/05/2020","AirNow","482011035","3","0.041","ppm","38","Clinton","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"04/06/2020","AirNow","482011035","3","0.03","ppm","28","Clinton","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"04/07/2020","AirNow","482011035","3","0.022","ppm","20","Clinton","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"04/08/2020","AirNow","482011035","3","0.026","ppm","24","Clinton","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"04/09/2020","AirNow","482011035","3","0.049","ppm","45","Clinton","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"04/10/2020","AirNow","482011035","3","0.039","ppm","36","Clinton","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"04/11/2020","AirNow","482011035","3","0.044","ppm","41","Clinton","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"04/12/2020","AirNow","482011035","3","0.042","ppm","39","Clinton","23","96.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"01/01/2020","AirNow","482011039","1","0.033","ppm","31","Houston Deer Park #2","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.670025","-95.128508"
"01/02/2020","AirNow","482011039","1","0.022","ppm","20","Houston Deer Park #2","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.670025","-95.128508"
"01/03/2020","AirNow","482011039","1","0.023","ppm","21","Houston Deer Park #2","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.670025","-95.128508"
"01/04/2020","AirNow","482011039","1","0.034","ppm","31","Houston Deer Park #2","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.670025","-95.128508"
"01/05/2020","AirNow","482011039","1","0.042","ppm","39","Houston Deer Park #2","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.670025","-95.128508"
"01/06/2020","AirNow","482011039","1","0.04","ppm","37","Houston Deer Park #2","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.670025","-95.128508"
"01/07/2020","AirNow","482011039","1","0.038","ppm","35","Houston Deer Park #2","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.670025","-95.128508"
"01/08/2020","AirNow","482011039","1","0.043","ppm","40","Houston Deer Park #2","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.670025","-95.128508"
"01/09/2020","AirNow","482011039","1","0.042","ppm","39","Houston Deer Park #2","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.670025","-95.128508"
